seq_idx,header,seq_length,mean_perp,sd_perp,min_perp,n_regions,total_region_bp,pct_seq_in_regions,best_mean_residual
1406,FP013003 ARL17A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2216,1.5231,1.0,2,174,2.9,-0.07195
1407,FP002291 ANKRD30BL_1         :+U  EU:NC; range -3000 to  3000.,6001,6.1428,1.4468,1.0,0,0,0.0,
1408,FP009949 COQ10A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1833,1.5129,1.0,2,112,1.87,-0.59178
1409,FP005107 TRIM52_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1605,1.4779,1.0,1,50,0.83,-1.23524
1410,FP006518 HILPDA_1            :+U  EU:NC; range -3000 to  3000.,6001,6.236,1.4513,1.0,3,174,2.9,-0.25586
1411,FP003892 FRYL_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0903,1.4581,1.0,2,223,3.72,-0.89451
1412,FP010587 GPC5_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1472,1.3786,1.0,0,0,0.0,
1413,FP013905 PLPPR2_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9509,1.5675,1.0,1,72,1.2,-0.38304
1414,FP016128 ATP7A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1612,1.4813,1.0,2,100,1.67,-0.52236
1415,FP006484 ST7_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0621,1.477,1.9813,1,165,2.75,-0.14227
1416,FP006695 VIPR2_1             :+U  EU:NC; range -3000 to  3000.,6001,5.934,1.3996,1.0,1,65,1.08,-0.50219
1417,FP005667 GPR63_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0352,1.471,1.0,1,50,0.83,-1.03793
1418,FP013230 CD300E_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2373,1.44,1.0,1,210,3.5,-0.07712
1419,FP010598 MBNL2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1616,1.4558,1.0,2,108,1.8,-0.2862
1420,FP003612 DVL3_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0292,1.5138,1.0,2,100,1.67,-0.89884
1421,FP013883 S1PR5_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0877,1.4513,1.0,1,145,2.42,-0.10648
1422,FP000278 SH3BGRL3_1          :+U  EU:NC; range -3000 to  3000.,6001,6.0901,1.3516,1.9813,1,105,1.75,-0.27837
1423,FP005506 TMEM63B_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9743,1.5098,1.0,2,100,1.67,-0.12247
1424,FP012298 CHST6_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2259,1.466,1.0,1,50,0.83,-0.39509
1425,FP000435 HEYL_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2293,1.3853,1.0,2,113,1.88,-1.05369
1426,FP009747 PDZRN4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1448,1.3986,1.9813,1,50,0.83,-0.34689
1427,FP015106 PI3_1               :+U  EU:NC; range -3000 to  3000.,6001,6.2411,1.4218,1.0,1,75,1.25,-0.05292
1428,FP013185 CEP112_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0563,1.5403,1.0,2,156,2.6,-0.24221
1429,FP004317 SPCS3_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9668,1.4568,1.0,1,59,0.98,-0.22278
1430,FP001220 OLFML2B_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1494,1.367,1.0,1,50,0.83,-0.27078
1431,FP008837 AGBL2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1778,1.4882,1.0,1,50,0.83,-0.44869
1432,FP004781 KLHL3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1027,1.4449,1.0,0,0,0.0,
1433,FP015539 TFIP11_1            :+U  EU:NC; range -3000 to  3000.,6001,6.3445,1.3749,1.4174,3,187,3.12,-0.62392
1434,FP008806 GYLTL1B_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0334,1.4696,1.0,0,0,0.0,
1435,FP006273 DMTF1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1358,1.4181,1.0,2,150,2.5,-0.7107
1436,FP000262 MAN1C1_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9525,1.3889,1.9813,1,50,0.83,-0.66509
1437,FP006147 DDX56_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2401,1.448,1.0,2,199,3.32,-0.52561
1438,FP007348 TMEM215_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0997,1.3936,1.4174,2,103,1.72,-0.70282
1439,FP005723 REV3L_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9088,1.5084,1.0,3,161,2.68,-0.58897
1440,FP010478 PROSER1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1832,1.4326,1.0,1,50,0.83,-0.68284
1441,FP001314 ANGPTL1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0648,1.4416,1.0,2,154,2.57,-0.17721
1442,FP007118 UTP23_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2621,1.4183,1.9813,2,100,1.67,-0.17788
1443,FP005731 HDAC2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1013,1.411,1.0,2,196,3.27,-0.4815
1444,FP009421 OAF_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0948,1.4035,1.0,1,50,0.83,-0.83117
1445,FP003865 UCHL1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1385,1.4834,1.0,1,62,1.03,-0.14603
1446,FP016161 TMEM35_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1556,1.4294,1.0,2,238,3.97,-0.49706
1447,FP008636 TPP1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2042,1.3553,1.0,1,171,2.85,-0.075
1448,FP013702 SPPL2B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.167,1.4368,1.0,2,178,2.97,-0.25804
1449,FP003452 RBP2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1719,1.3461,1.0,0,0,0.0,
1450,FP007667 GSN_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0324,1.4811,1.0,1,111,1.85,-0.22081
1451,FP008092 ZWINT_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2119,1.3941,1.0,1,50,0.83,-0.58138
1452,FP004794 EGR1_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9711,1.4537,1.0,2,101,1.68,-0.31091
1453,FP007173 WISP1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2122,1.4415,1.0,1,50,0.83,-0.85433
1454,FP005797 EYA4_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2583,1.4046,1.0,1,50,0.83,-0.27928
1455,FP009303 SLC35F2_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9558,1.6152,1.0,0,0,0.0,
1456,FP007128 NOV_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1369,1.4396,1.9813,2,114,1.9,-0.45341
1457,FP007181 TRAPPC9_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0042,1.566,1.0,2,100,1.67,-0.5501
1458,FP008156 VSIR_1              :+U  EU:NC; range -3000 to  3000.,6001,6.15,1.3262,1.9813,1,97,1.62,-0.11154
1459,FP002743 HES6_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9895,1.423,1.4174,2,133,2.22,-0.10296
1460,FP008281 TBC1D12_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0788,1.4989,1.0,1,63,1.05,-0.1757
1461,FP005295 PRRC2A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.043,1.5624,1.0,1,59,0.98,-0.99895
1462,FP015294 CYYR1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1184,1.4389,1.0,1,122,2.03,-0.13989
1463,FP006780 NUDT18_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1147,1.4341,1.0,1,50,0.83,-0.6124
1464,FP012427 OVCA2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2507,1.417,1.0,1,63,1.05,-0.23732
1465,FP013014 KPNB1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0261,1.5734,1.0,0,0,0.0,
1466,FP011463 ANP32A_1            :+U  EU:NC; range -3000 to  3000.,6001,5.7873,1.5408,1.4174,1,97,1.62,-0.11599
1467,FP003475 C3orf58_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1096,1.3967,1.0,1,51,0.85,-0.32287
1468,FP014047 FAM129C_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1959,1.4929,1.0,2,154,2.57,-0.60459
1469,FP004516 ERCC8_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1119,1.416,1.0,1,50,0.83,-0.39641
1470,FP014103 YJEFN3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1089,1.4431,1.0,1,50,0.83,-0.11204
1471,FP003506 P2RY14_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2223,1.3957,1.0,2,155,2.58,-0.50436
1472,FP011338 FAM227B_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1879,1.4238,1.0,2,151,2.52,-0.21407
1473,FP000693 GNG5_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1836,1.4695,1.0,2,162,2.7,-0.70951
1474,FP001969 ETAA1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0541,1.4543,1.0,1,55,0.92,-0.42184
1475,FP008079 C10orf71_1          :+U  EU:NC; range -3000 to  3000.,6001,6.2144,1.3412,1.0,0,0,0.0,
1476,FP014115 ZNF90_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1682,1.4766,1.0,2,100,1.67,-0.17461
1477,FP009905 HNRNPA1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.3091,1.3962,1.0,2,137,2.28,-0.44095
1478,FP010153 SYCP3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1788,1.4876,1.0,0,0,0.0,
1479,FP015120 EPPIN_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1832,1.3822,1.0,3,160,2.67,-0.44665
1480,FP007029 RIPK2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1226,1.4767,1.0,2,195,3.25,-0.29129
1481,FP004923 SLC6A7_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0999,1.4229,1.0,2,177,2.95,-0.38743
1482,FP013178 DDX5_1              :+U  EU:NC; range -3000 to  3000.,6001,6.215,1.4276,1.0,1,64,1.07,-0.52727
1483,FP009818 SMARCD1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1111,1.4573,1.0,1,147,2.45,-0.19224
1484,FP004821 CD14_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2257,1.4772,1.0,1,50,0.83,-0.41793
1485,FP014007 CYP4F2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.054,1.4218,1.0,0,0,0.0,
1486,FP009612 KLRF2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0943,1.4824,1.4174,0,0,0.0,
1487,FP008541 ANO9_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0774,1.3858,1.9813,1,50,0.83,-0.21856
1488,FP004524 RNF180_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0594,1.4054,1.4174,1,94,1.57,-0.06005
1489,FP004172 TRPC3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1135,1.4413,1.9813,2,144,2.4,-0.70591
1490,FP009145 RP11-807H22_1       :+U  EU:NC; range -3000 to  3000.,6001,6.1902,1.4717,1.0,0,0,0.0,
1491,FP000165 FAM131C_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9881,1.4663,1.0,1,213,3.55,-0.05222
1492,FP016117 CHIC1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0086,1.463,1.0,2,128,2.13,-1.23918
1493,FP012898 HAP1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0286,1.5325,1.0,0,0,0.0,
1494,FP006189 ZNF107_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9628,1.5479,1.0,2,102,1.7,-0.36997
1495,FP006682 CNPY1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0172,1.3886,1.9813,1,60,1.0,-1.31411
1496,FP001982 GFPT1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0189,1.5686,1.0,2,179,2.98,-0.40628
1497,FP016062 SPIN2B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1211,1.4548,1.4174,0,0,0.0,
1498,FP007642 KIF12_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1115,1.4254,1.9813,1,50,0.83,-0.49919
1499,FP000730 TGFBR3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1632,1.4247,1.0,2,100,1.67,-0.29205
1500,FP001195 NECTIN4_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1923,1.3926,1.9813,1,50,0.83,-0.41472
1501,FP004720 CTXN3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2,1.4268,1.0,3,160,2.67,-0.40968
1502,FP006501 SLC13A1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1618,1.4041,1.9813,2,148,2.47,-0.28496
1503,FP016175 TCEAL2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0011,1.4343,1.9813,2,197,3.28,-0.17197
1504,FP013382 CD7_1               :+U  EU:NC; range -3000 to  3000.,6001,5.8746,1.366,1.9813,2,170,2.83,-0.29978
1505,FP005210 HIST1H1T_1          :+U  EU:NC; range -3000 to  3000.,6001,6.2468,1.4756,1.0,0,0,0.0,
1506,FP011842 PMM2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.3138,1.4053,1.0,1,50,0.83,-0.23155
1507,FP005827 VTA1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0736,1.4341,1.0,0,0,0.0,
1508,FP012514 CLEC10A_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1075,1.4652,1.0,1,148,2.47,-0.07937
1509,FP012425 RTN4RL1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0028,1.446,1.0,1,180,3.0,-0.08773
1510,FP016130 TAF9B_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1765,1.4557,1.0,1,50,0.83,-0.727
1511,FP009109 ALDH3B2_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0966,1.4939,1.0,1,50,0.83,-0.43781
1512,FP010520 SUCLA2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2321,1.4129,1.0,0,0,0.0,
1513,FP000676 USP33_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1107,1.4972,1.0,0,0,0.0,
1514,FP012254 DDX19A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2657,1.4925,1.0,1,134,2.23,-0.08204
1515,FP003278 C3orf52_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1657,1.423,1.9813,0,0,0.0,
1516,FP012660 LGALS9C_1           :+U  EU:NC; range -3000 to  3000.,6001,6.279,1.3903,1.0,2,105,1.75,-0.49528
1517,FP000326 OPRD1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0994,1.4789,1.0,0,0,0.0,
1518,FP011196 OTUD7A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0043,1.4833,1.0,1,50,0.83,-0.9801
1519,FP010452 RXFP2_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9876,1.4709,1.0,1,50,0.83,-0.47641
1520,FP009956 TIMELESS_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1242,1.5406,1.0,0,0,0.0,
1521,FP009907 COPZ1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1208,1.6013,1.0,0,0,0.0,
1522,FP005188 NRSN1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0879,1.4465,1.0,1,185,3.08,-0.15281
1523,FP015673 CBY1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1653,1.5282,1.0,2,219,3.65,-0.11983
1524,FP001413 RNPEP_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2206,1.5102,1.0,1,50,0.83,-0.48126
1525,FP005542 DEFB133_1           :+U  EU:NC; range -3000 to  3000.,6001,6.013,1.4944,1.0,0,0,0.0,
1526,FP009047 FOSL1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1021,1.4887,1.0,0,0,0.0,
1527,FP003324 NDUFB4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1568,1.4434,1.0,2,100,1.67,-0.43465
1528,FP000602 PLPP3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1597,1.4487,1.0,1,50,0.83,-1.35839
1529,FP016080 PJA1_1              :+U  EU:NC; range -3000 to  3000.,6001,5.8554,1.5514,1.0,0,0,0.0,
1530,FP002286 PLEKHB2_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1166,1.4816,1.0,1,150,2.5,-0.1677
1531,FP000141 HNRNPCL2_1          :+U  EU:NC; range -3000 to  3000.,6001,6.2329,1.4294,1.0,1,50,0.83,-0.5572
1532,FP009199 ACER3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0912,1.5074,1.0,1,155,2.58,-0.16862
1533,FP012970 TMUB2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2396,1.4442,1.0,1,53,0.88,-0.24545
1534,FP004225 MMAA_1              :+U  EU:NC; range -3000 to  3000.,6001,6.187,1.4385,1.0,1,62,1.03,-0.13564
1535,FP002448 CCDC141_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1292,1.4293,1.0,0,0,0.0,
1536,FP006341 ARPC1B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1512,1.5418,1.0,1,50,0.83,-0.12416
1537,FP004201 RAB33B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1846,1.4212,1.0,1,170,2.83,-0.05589
1538,FP002690 PTMA_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0209,1.4408,1.0,1,50,0.83,-0.0778
1539,FP013745 CREB3L3_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9883,1.6489,1.0,1,86,1.43,-0.14278
1540,FP005357 HLA-DPB1_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1001,1.4048,1.4174,1,203,3.38,-0.10635
1541,FP012529 NEURL4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1738,1.4171,1.9813,1,88,1.47,-0.17192
1542,FP001659 CEP170_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1384,1.4591,1.0,0,0,0.0,
1543,FP012933 RAMP2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0653,1.4838,1.0,2,173,2.88,-0.40629
1544,FP007938 PROSER2_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1296,1.4775,1.0,2,150,2.5,-0.55916
1545,FP014445 GPR4_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9978,1.5701,1.0,0,0,0.0,
1546,FP007614 LPAR1_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9854,1.4514,1.0,0,0,0.0,
1547,FP008022 ARHGAP12_1          :+U  EU:NC; range -3000 to  3000.,6001,6.0546,1.499,1.0,2,127,2.12,-0.47458
1548,FP004000 USO1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1409,1.4163,1.0,3,175,2.92,-0.39149
1549,FP006825 PTK2B_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1984,1.3968,1.0,1,154,2.57,-0.21495
1550,FP013572 RAX_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1154,1.3497,1.9813,1,153,2.55,-0.10418
1551,FP016327 CT45A10_1           :+U  EU:NC; range -3000 to  3000.,6001,6.111,1.4095,1.0,1,51,0.85,-0.47335
1552,FP013036 HOXB6_1             :+U  EU:NC; range -3000 to  3000.,6001,5.911,1.4931,1.0,0,0,0.0,
1553,FP001309 BRINP2_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9983,1.3993,1.4174,2,167,2.78,-0.25964
1554,FP003050 USP19_1             :+U  EU:NC; range -3000 to  3000.,6001,6.3506,1.4213,1.0,2,162,2.7,-0.36328
1555,FP014655 ZNF611_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0889,1.5332,1.0,2,112,1.87,-0.27184
1556,FP009630 EIF2S3L_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0914,1.528,1.0,1,250,4.17,-0.10977
1557,FP016394 ZNF185_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2495,1.3341,1.9813,1,50,0.83,-1.28975
1558,FP005172 GMPR_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2249,1.4205,1.0,1,64,1.07,-0.27218
1559,FP011657 LRRC28_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2143,1.4275,1.0,1,50,0.83,-0.97082
1560,FP005865 MTHFD1L_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0375,1.5265,1.0,2,226,3.77,-0.61852
1561,FP006075 JAZF1_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9164,1.5168,1.0,1,50,0.83,-0.43251
1562,FP014656 ZNF600_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9959,1.5127,1.0,3,184,3.07,-0.30785
1563,FP007222 PUF60_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1323,1.3819,1.0,1,58,0.97,-0.53186
1564,FP003911 SRD5A3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1679,1.4889,1.0,0,0,0.0,
1565,FP003014 KLHL18_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1373,1.4562,1.0,1,83,1.38,-0.22948
1566,FP009230 PICALM_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1257,1.4492,1.0,1,50,0.83,-0.56867
1567,FP016305 RAP2C_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0478,1.4828,1.0,1,135,2.25,-0.33777
1568,FP008639 ZNF215_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0795,1.5184,1.4174,1,50,0.83,-0.9587
1569,FP013385 HEXDC_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0866,1.4781,1.0,2,100,1.67,-0.45802
1570,FP014362 CIC_1               :+U  EU:NC; range -3000 to  3000.,6001,6.068,1.4846,1.0,1,50,0.83,-0.41381
1571,FP002990 LZTFL1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2539,1.3931,1.0,2,104,1.73,-0.527
1572,FP006651 GIMAP1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2981,1.3484,1.0,1,68,1.13,-0.14901
1573,FP003621 EIF4G1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0464,1.4784,1.0,2,131,2.18,-0.23978
1574,FP000672 ST6GALNAC5_1        :+U  EU:NC; range -3000 to  3000.,6001,6.0885,1.407,1.4174,1,50,0.83,-0.3111
1575,FP015214 PRELID3B_1          :+U  EU:NC; range -3000 to  3000.,6001,6.3037,1.399,1.4174,2,141,2.35,-0.37271
1576,FP009930 DGKA_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0865,1.4499,1.0,1,132,2.2,-0.06617
1577,FP006724 DEFB106A_1          :+U  EU:NC; range -3000 to  3000.,6001,5.994,1.4954,1.0,2,102,1.7,-0.16325
1578,FP003128 STAB1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1051,1.3744,1.0,2,199,3.32,-0.17116
1579,FP000576 PODN_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1074,1.3399,1.9813,1,171,2.85,-0.11813
1580,FP004271 RXFP1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1008,1.4152,1.4174,2,100,1.67,-1.00351
1581,FP013474 SS18_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1271,1.4454,1.0,3,188,3.13,-0.27486
1582,FP009305 CUL5_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1698,1.5063,1.0,1,50,0.83,-0.45888
1583,FP003838 DTHD1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1621,1.3467,1.9813,1,50,0.83,-0.23979
1584,FP012310 CLEC3A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1803,1.4677,1.0,1,50,0.83,-0.28977
1585,FP007862 FBXW5_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0245,1.3862,1.0,2,115,1.92,-0.16603
1586,FP007338 LRRC19_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9563,1.5713,1.0,2,113,1.88,-1.38771
1587,FP010069 KRR1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.187,1.4535,1.0,1,50,0.83,-0.45461
1588,FP005603 CD109_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1122,1.4549,1.0,1,123,2.05,-0.1251
1589,FP010515 LRCH1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0852,1.4424,1.0,3,197,3.28,-1.02721
1590,FP002124 CIAO1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2995,1.4092,1.0,1,50,0.83,-0.29336
1591,FP014504 KDELR1_1            :+U  EU:NC; range -3000 to  3000.,6001,5.6404,1.5321,1.9813,1,198,3.3,-0.05633
1592,FP014144 URI1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0232,1.5228,1.0,0,0,0.0,
1593,FP014449 SIX5_1              :+U  EU:NC; range -3000 to  3000.,6001,5.8773,1.4409,1.9813,1,50,0.83,-0.33003
1594,FP016391 MAGEA6_1            :+U  EU:NC; range -3000 to  3000.,6001,6.218,1.477,1.0,2,125,2.08,-0.35052
1595,FP002857 CAPN7_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0612,1.4612,1.0,2,108,1.8,-1.08691
1596,FP010780 SPTSSA_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1614,1.5478,1.0,2,153,2.55,-0.16581
1597,FP011149 INF2_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9873,1.4076,1.9813,1,71,1.18,-0.35034
1598,FP011470 TLE3_1              :+U  EU:NC; range -3000 to  3000.,6001,5.7408,1.5426,1.0,0,0,0.0,
1599,FP000506 BEST4_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2247,1.5449,1.0,1,50,0.83,-0.24255
1600,FP001963 SLC1A4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0305,1.4916,1.0,3,150,2.5,-0.14481
1601,FP001839 MEMO1_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9886,1.5052,1.0,2,100,1.67,-0.72397
1602,FP001410 SHISA4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1826,1.3263,1.9813,1,59,0.98,-0.11526
1603,FP015296 ADAMTS5_1           :+U  EU:NC; range -3000 to  3000.,6001,6.071,1.4492,1.0,2,102,1.7,-0.19964
1604,FP007604 FRRS1L_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0721,1.5109,1.0,1,72,1.2,-0.3391
1605,FP015049 DSN1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2532,1.428,1.0,0,0,0.0,
1606,FP008637 DCHS1_1             :+U  EU:NC; range -3000 to  3000.,6001,5.8451,1.4491,1.9813,2,102,1.7,-0.48678
1607,FP000093 H6PD_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1099,1.5712,1.0,2,100,1.67,-0.43613
1608,FP013401 CLUL1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1877,1.471,1.0,1,50,0.83,-0.21507
1609,FP009686 RECQL_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1411,1.3723,1.9813,0,0,0.0,
1610,FP002614 STK36_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1681,1.4419,1.0,2,154,2.57,-0.24305
1611,FP006056 NFE2L3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1461,1.4395,1.0,0,0,0.0,
